MASTERS_20230915/mvn_sta_l2_d0-32e4d16a8m_00000000_v01.txt:Astro	CDF_CHAR	9	1:[8]	F/T	OOOOO	mvn_sta_l2_d0-32e4d16a8m	bkg_mass_labl_8			bkg_mass_labl_8	bkg_mass_labl_8		metadata											
MASTERS_20230915/mvn_sta_l2_d0-32e4d16a8m_00000000_v01.txt:Astro	CDF_CHAR	11	1:[8]	F/T	OOOOO	mvn_sta_l2_d0-32e4d16a8m	eflux_mass_labl_8			eflux_mass_labl_8	eflux_mass_labl_8		metadata											
MASTERS_20230915/mvn_sta_l2_d0-32e4d16a8m_00000000_v01.txt:Astro	CDF_CHAR	10	1:[8]	F/T	OOOOO	mvn_sta_l2_d0-32e4d16a8m	dead_mass_labl_8			dead_mass_labl_8	dead_mass_labl_8		metadata											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	cdf_metadata_type	character_num	dimension	cdf_variable_type	OOOOO	data_product_name	parameter_key	units	units_conversion	name	description	measurement_type	parameter_keyword	type	quantity	qualifier	instrument_id_000	instrument_id_001	coordinate_system_name	coordinate_representation	element__name_0	element__name_1	element__name_2	element__name_3
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_TT2000	1	0:[]	T/	OOOOO	mvn_sta_l2_d1-32e4d16a8m	epoch	nanosec		TT2000	UTC time from 01-Jan-2000 12:00:00.000 including leap seconds), one element per ion distribution (NUM_DISTS elements)		support_data											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_DOUBLE	1	0:[]	T/	OOOOO	mvn_sta_l2_d1-32e4d16a8m	time_met	s		Mission Elapsed Time	Mission elapsed time for this data record, one element per ion distribution (NUM_DISTS elements)		data											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_DOUBLE	1	0:[]	T/	OOOOO	mvn_sta_l2_d1-32e4d16a8m	time_ephemeris	s		SPICE Ephemeris Time	Time used by SPICE program (NUM_DISTS elements)		support_data											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_DOUBLE	1	0:[]	T/	OOOOO	mvn_sta_l2_d1-32e4d16a8m	time_unix	s		Unix Time	Unix time (elapsed seconds since 1970-01-01/00:00 without leap seconds) for this data record, one element per ion distribution. This time is the center time of data collection. (NUM_DISTS elements)		support_data											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_DOUBLE	1	0:[]	T/	OOOOO	mvn_sta_l2_d1-32e4d16a8m	time_start	s		Interval start time (unix)	Unix time at the start of data collection. (NUM_DISTS elements)		data											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_DOUBLE	1	0:[]	T/	OOOOO	mvn_sta_l2_d1-32e4d16a8m	time_end	s		Interval end time (unix)	Unix time at the end of data collection. (NUM_DISTS elements)		data											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_DOUBLE	1	0:[]	T/	OOOOO	mvn_sta_l2_d1-32e4d16a8m	time_delta	s		Averaging time	Averaging time. (TIME_END - TIME_START). (NUM_DISTS elements).		data											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_DOUBLE	1	0:[]	T/	OOOOO	mvn_sta_l2_d1-32e4d16a8m	time_integ	s		Integration time	Integration time. (TIME_DELTA/N_ENERGY). (NUM_DISTS elements).		data											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_INT2	1	0:[]	T/	OOOOO	mvn_sta_l2_d1-32e4d16a8m	eprom_ver			Eprom version	An integer designating the version of the flight eprom load. (NUM_DISTS elements)		data											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_INT4	1	0:[]	T/	OOOOO	mvn_sta_l2_d1-32e4d16a8m	header			Header	A long integer that consists of bytes 12-15 in data packet header. See MAVEN_PF_FSW_021_CTM.xls for definition of header bits. (NUM_DISTS elements)		data											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_INT2	1	0:[]	T/	OOOOO	mvn_sta_l2_d1-32e4d16a8m	valid			Valid flag	Validity flag codes valid data (bit 0), test pulser on (bit 1), diagnostic mode (bit 2), data compression type (bit 3-4), packet compression (bit 5) (NUM_DISTS elements)		data											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_INT2	1	0:[]	T/	OOOOO	mvn_sta_l2_d1-32e4d16a8m	mode			Mode number	Decoded mode number. (NUM_DISTS elements)		data											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_INT2	1	0:[]	T/	OOOOO	mvn_sta_l2_d1-32e4d16a8m	rate			Telemetry rate number	Decoded telemetry rate number. (NUM_DISTS elements)		data											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_INT2	1	0:[]	T/	OOOOO	mvn_sta_l2_d1-32e4d16a8m	swp_ind			Sweep index	Index that identifies the energy and deflector sweep look up tables (LUT) for the sensor. SWP_IND is an index that selects the following support data arrays: ENERGY, DENERGY, THETA, DTHETA, PHI, DPHI, DOMEGA, GF and MASS_ARR. (NUM_DISTS elements), SWP_IND Le NSWP		data											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_INT2	1	0:[]	T/	OOOOO	mvn_sta_l2_d1-32e4d16a8m	mlut_ind			MLUT index	Index that identifies the onboard mass look up table (MLUT). MLUT_IND is an index that selects the following support data: TOF_ARR. (NUM_DISTS elements) MLUT Le NMLUT		data											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_INT2	1	0:[]	T/	OOOOO	mvn_sta_l2_d1-32e4d16a8m	eff_ind			Efficiency index	Index that identifies the efficiency calibration table to be used. EFF_IND is an index that selects the following support data: EFF. (NUM_DISTS elements) EFF_IND Le NEFF		data											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_INT2	1	0:[]	T/	OOOOO	mvn_sta_l2_d1-32e4d16a8m	att_ind			Attenuator state	Index that identifies the attenuator state (0 = no attenuation, 1 = electrostatic attenuation, 2 = mechanical attenuation, 3 = mechanical and electrostatic attenuation). (NUM_DISTS elements)		data											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_FLOAT	1	0:[]	T/	OOOOO	mvn_sta_l2_d1-32e4d16a8m	sc_pot	V		Spacecraft potential	Spacecraft potential (NUM_DISTS elements)		data											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_FLOAT	1	1:[3]	T/T	OOOOO	mvn_sta_l2_d1-32e4d16a8m	magf	nT		Magnetic field	Magnetic field vector with dimension (NUM_DISTS, 3)		data											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_FLOAT	1	1:[4]	T/T	OOOOO	mvn_sta_l2_d1-32e4d16a8m	quat_sc			Quaternion to SC	Quaternion elements to rotate from STATIC coordinates (same as APP coordinates) to SC coordinates (NUM_DISTS, 3)		data											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_FLOAT	1	1:[4]	T/T	OOOOO	mvn_sta_l2_d1-32e4d16a8m	quat_mso			Quaternion to MSO	Quaternion elements to rotate from STATIC coordinates (same as APP coordinates) to MSO coordinates (NUM_DISTS, 3)		data											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_INT2	1	1:[64]	T/T	OOOOO	mvn_sta_l2_d1-32e4d16a8m	bins_sc			Bins flag	Integer array of 1s and 0s with dimension (NUM_DISTS, NBINS) with 0s used to identify angle bins that include spacecraft surfaces. If NBINS=1, then BINS_SC is used to identify those times, value=0, when the spacecraft is in STATICs FOV.		data											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_FLOAT	1	1:[3]	T/T	OOOOO	mvn_sta_l2_d1-32e4d16a8m	pos_sc_mso			SC position MSO	Spacecraft position in MSO coordinates with dimension (NUM_DISTS, 3)		data											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_FLOAT	1	3:[8,64,32]	T/TTT	OOOOO	mvn_sta_l2_d1-32e4d16a8m	bkg			Background counts	Background counts array with dimensions (NUM_DISTS, NENERGY, NBINS, NMASS)		data											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_FLOAT	1	3:[8,64,32]	T/TTT	OOOOO	mvn_sta_l2_d1-32e4d16a8m	dead			Dead_time correction	Dead time correction array with dimensions (NUM_DISTS, NENERGY, NBINS, NMASS), values 0.0 to 1.0, divide by this to correct.		data											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_FLOAT	1	3:[8,64,32]	T/TTT	OOOOO	mvn_sta_l2_d1-32e4d16a8m	data			Data counts	Counts array with dimensions (NUM_DISTS, NENERGY, NBINS, NMASS)		data											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_FLOAT	1	3:[8,64,32]	T/TTT	OOOOO	mvn_sta_l2_d1-32e4d16a8m	eflux	eV/sr/sec		Energy flux	Differential energy flux array with dimensions (NUM_DISTS, NENERGY, NBINS, NMASS)		data											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_INT2	1	0:[]	T/	OOOOO	mvn_sta_l2_d1-32e4d16a8m	quality_flag			Quality flag	Quality flag (NUM_DISTS elements)		data											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_CHAR	5	0:[]	F/	OOOOO	mvn_sta_l2_d1-32e4d16a8m	project_name	NA		project_name	MAVEN		metadata											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_CHAR	1	0:[]	F/	OOOOO	mvn_sta_l2_d1-32e4d16a8m	spacecraft	NA		spacecraft	0		metadata											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_CHAR	13	0:[]	F/	OOOOO	mvn_sta_l2_d1-32e4d16a8m	data_name	NA		data_name	XX YYY where XX is the APID and YYY is the array abbreviation (64e2m, 32e32m, etc.)		metadata											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_CHAR	2	0:[]	F/	OOOOO	mvn_sta_l2_d1-32e4d16a8m	apid	NA		apid	XX, where XX is the APID		metadata											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_CHAR	6	0:[]	F/	OOOOO	mvn_sta_l2_d1-32e4d16a8m	units_name	NA		units_name	eflux		metadata											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_CHAR	21	0:[]	F/	OOOOO	mvn_sta_l2_d1-32e4d16a8m	units_procedure	NA		units_procedure	mvn_convert_sta_units, name of IDL routine used for units conversion		metadata											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_INT4	1	0:[]	F/	OOOOO	mvn_sta_l2_d1-32e4d16a8m	num_dists	NA		num_dists	Number of measurements or times in the file		metadata											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_INT2	1	0:[]	F/	OOOOO	mvn_sta_l2_d1-32e4d16a8m	nenergy	NA		nenergy	Number of energy bins		metadata											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_INT2	1	0:[]	F/	OOOOO	mvn_sta_l2_d1-32e4d16a8m	nbins	NA		nbins	Number of solid angle bins		metadata											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_INT2	1	0:[]	F/	OOOOO	mvn_sta_l2_d1-32e4d16a8m	nmass	NA		nmass	Number of mass bins		metadata											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_INT2	1	0:[]	F/	OOOOO	mvn_sta_l2_d1-32e4d16a8m	ndef	NA		ndef	Number of deflector angle bins		metadata											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_INT2	1	0:[]	F/	OOOOO	mvn_sta_l2_d1-32e4d16a8m	nanode	NA		nanode	Number of anode bins		metadata											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_INT2	1	0:[]	F/	OOOOO	mvn_sta_l2_d1-32e4d16a8m	natt	NA		natt	Number of attenuator states: 4		metadata											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_INT2	1	0:[]	F/	OOOOO	mvn_sta_l2_d1-32e4d16a8m	nswp	NA		nswp	Number of sweep tables - will increase over mission as new sweep modes are added		metadata											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_INT2	1	0:[]	F/	OOOOO	mvn_sta_l2_d1-32e4d16a8m	neff	NA		neff	Number of efficiency arrays - will increase over mission as sensor degrades		metadata											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_INT2	1	0:[]	F/	OOOOO	mvn_sta_l2_d1-32e4d16a8m	nmlut	NA		nmlut	Number of MLUT tables - will increase over mission as new modes are developed		metadata											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_INT2	1	1:[64]	F/T	OOOOO	mvn_sta_l2_d1-32e4d16a8m	bins	NA		bins	Array with dimension NBINS containing 1 OR 0 used to flag bad solid angle bins		metadata											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_FLOAT	1	4:[8,64,32,28]	F/TTTT	OOOOO	mvn_sta_l2_d1-32e4d16a8m	energy	eV		energy	Energy array with dimension (NSWP, NENERGY, NBINS, NMASS)		metadata											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_FLOAT	1	4:[8,64,32,28]	F/TTTT	OOOOO	mvn_sta_l2_d1-32e4d16a8m	denergy	eV		denergy	Delta Energy array with dimension (NSWP,  NENERGY, NBINS, NMASS)		metadata											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_FLOAT	1	4:[8,64,32,28]	F/TTTT	OOOOO	mvn_sta_l2_d1-32e4d16a8m	theta	&#176;		theta	Angle array with with dimension (NSWP,  NENERGY, NBINS, NMASS)		metadata											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_FLOAT	1	4:[8,64,32,28]	F/TTTT	OOOOO	mvn_sta_l2_d1-32e4d16a8m	dtheta	&#176;		dtheta	Delta Angle array with dimension (NSWP,  NENERGY, NBINS, NMASS)		metadata											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_FLOAT	1	4:[8,64,32,28]	F/TTTT	OOOOO	mvn_sta_l2_d1-32e4d16a8m	phi	&#176;		phi	Angle array with dimension (NSWP,  NENERGY, NBINS, NMASS)		metadata											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_FLOAT	1	4:[8,64,32,28]	F/TTTT	OOOOO	mvn_sta_l2_d1-32e4d16a8m	dphi	&#176;		dphi	Delta Angle array with dimension (NSWP,  NENERGY, NBINS, NMASS)		metadata											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_FLOAT	1	4:[8,64,32,28]	F/TTTT	OOOOO	mvn_sta_l2_d1-32e4d16a8m	domega	Steradians		domega	Delta Solid Angle array with dimension (NSWP, NENERGY, NBINS, NMASS)		metadata											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_FLOAT	1	4:[4,64,32,28]	F/TTTT	OOOOO	mvn_sta_l2_d1-32e4d16a8m	gf	NA		gf	Geometric Factor array with dimension (NSWP, NENERGY, NBINS, NMASS)		metadata											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_FLOAT	1	4:[8,64,32,128]	F/TTTT	OOOOO	mvn_sta_l2_d1-32e4d16a8m	eff	NA		eff	Efficiency array with dimension (NEFF, NENERGY, NBINS, NMASS)		metadata											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_FLOAT	1	4:[8,64,32,28]	F/TTTT	OOOOO	mvn_sta_l2_d1-32e4d16a8m	mass_arr	u		mass_arr	Mass array with dimension (NSWP, NENERGY, NBINS, NMASS). Nominal mass of a mass bin in units of AMUs based on TOF. This array is not integer AMU.		metadata											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_FLOAT	1	4:[8,64,32,9]	F/TTTT	OOOOO	mvn_sta_l2_d1-32e4d16a8m	tof_arr	NA		tof_arr	Time-of-flight (TOF) array with dimension (NMLUT, NENERGY, NBINS, NMASS). Gives average TOF value for mass bins.		metadata											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_FLOAT	1	4:[8,64,32,9]	F/TTTT	OOOOO	mvn_sta_l2_d1-32e4d16a8m	twt_arr	NA		twt_arr	Time-of-flight Weight (TWT) array with dimension (NMLUT, NENERGY, NBINS, NMASS). Gives number of TOF bins in a given mass bin. Used for normalizing a mass spectra.		metadata											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_FLOAT	1	0:[]	F/	OOOOO	mvn_sta_l2_d1-32e4d16a8m	geom_factor	NA		geom_factor	Geometric factor of a single 22.5 degree sector		metadata											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_FLOAT	1	0:[]	F/	OOOOO	mvn_sta_l2_d1-32e4d16a8m	mass	MeV/c^2		mass	Proton mass (0.01044) in units of MeV/c2		metadata											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_FLOAT	1	0:[]	F/	OOOOO	mvn_sta_l2_d1-32e4d16a8m	charge	NA		charge	Proton charge (1)		metadata											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_FLOAT	1	0:[]	F/	OOOOO	mvn_sta_l2_d1-32e4d16a8m	dead_time_1	NA		dead_time_1	Dead time for processed events. Dead time corrections are generally not necessary. Corrections require use of STATIC APID DA rate packets.		metadata											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_FLOAT	1	0:[]	F/	OOOOO	mvn_sta_l2_d1-32e4d16a8m	dead_time_2	NA		dead_time_2	Dead time for rejected events. Dead time corrections are generally not necessary. Corrections require use of STATIC APID DA rate packets.		metadata											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_FLOAT	1	0:[]	F/	OOOOO	mvn_sta_l2_d1-32e4d16a8m	dead_time_3	NA		dead_time_3	Dead time for stop-no-start events. Dead time corrections are generally not necessary. Corrections require use of STATIC APID DA rate packets.		metadata											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_INT2	1	1:[3]	F/T	OOOOO	mvn_sta_l2_d1-32e4d16a8m	compno_3			compno_3	compno_3		metadata											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_INT2	1	1:[4]	F/T	OOOOO	mvn_sta_l2_d1-32e4d16a8m	compno_4			compno_4	compno_4		metadata											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_INT2	1	1:[8]	F/T	OOOOO	mvn_sta_l2_d1-32e4d16a8m	compno_8			compno_8	compno_8		metadata											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_INT2	1	1:[32]	F/T	OOOOO	mvn_sta_l2_d1-32e4d16a8m	compno_32			compno_32	compno_32		metadata											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_INT2	1	1:[64]	F/T	OOOOO	mvn_sta_l2_d1-32e4d16a8m	compno_64			compno_64	compno_64		metadata											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_CHAR	2	1:[3]	F/T	OOOOO	mvn_sta_l2_d1-32e4d16a8m	magf_labl			magf_labl	magf_labl		metadata											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_CHAR	7	1:[3]	F/T	OOOOO	mvn_sta_l2_d1-32e4d16a8m	pos_sc_mso_labl			pos_sc_mso_labl	pos_sc_mso_labl		metadata											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_CHAR	7	1:[4]	F/T	OOOOO	mvn_sta_l2_d1-32e4d16a8m	quat_sc_labl			quat_sc_labl	quat_sc_labl		metadata											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_CHAR	8	1:[4]	F/T	OOOOO	mvn_sta_l2_d1-32e4d16a8m	quat_mso_labl			quat_mso_labl	quat_mso_labl		metadata											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_CHAR	13	1:[32]	F/T	OOOOO	mvn_sta_l2_d1-32e4d16a8m	data_energy_labl_32			data_energy_labl_32	data_energy_labl_32		metadata											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_CHAR	12	1:[32]	F/T	OOOOO	mvn_sta_l2_d1-32e4d16a8m	bkg_energy_labl_32			bkg_energy_labl_32	bkg_energy_labl_32		metadata											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_CHAR	14	1:[32]	F/T	OOOOO	mvn_sta_l2_d1-32e4d16a8m	eflux_energy_labl_32			eflux_energy_labl_32	eflux_energy_labl_32		metadata											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_CHAR	13	1:[32]	F/T	OOOOO	mvn_sta_l2_d1-32e4d16a8m	dead_energy_labl_32			dead_energy_labl_32	dead_energy_labl_32		metadata											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_CHAR	10	1:[64]	F/T	OOOOO	mvn_sta_l2_d1-32e4d16a8m	data_bin_labl_64			data_bin_labl_64	data_bin_labl_64		metadata											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_CHAR	9	1:[64]	F/T	OOOOO	mvn_sta_l2_d1-32e4d16a8m	bkg_bin_labl_64			bkg_bin_labl_64	bkg_bin_labl_64		metadata											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_CHAR	11	1:[64]	F/T	OOOOO	mvn_sta_l2_d1-32e4d16a8m	eflux_bin_labl_64			eflux_bin_labl_64	eflux_bin_labl_64		metadata											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_CHAR	10	1:[64]	F/T	OOOOO	mvn_sta_l2_d1-32e4d16a8m	dead_bin_labl_64			dead_bin_labl_64	dead_bin_labl_64		metadata											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_CHAR	10	1:[8]	F/T	OOOOO	mvn_sta_l2_d1-32e4d16a8m	data_mass_labl_8			data_mass_labl_8	data_mass_labl_8		metadata											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_CHAR	9	1:[8]	F/T	OOOOO	mvn_sta_l2_d1-32e4d16a8m	bkg_mass_labl_8			bkg_mass_labl_8	bkg_mass_labl_8		metadata											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_CHAR	11	1:[8]	F/T	OOOOO	mvn_sta_l2_d1-32e4d16a8m	eflux_mass_labl_8			eflux_mass_labl_8	eflux_mass_labl_8		metadata											
MASTERS_20230915/mvn_sta_l2_d1-32e4d16a8m_00000000_v01.txt:Astro	CDF_CHAR	10	1:[8]	F/T	OOOOO	mvn_sta_l2_d1-32e4d16a8m	dead_mass_labl_8			dead_mass_labl_8	dead_mass_labl_8		metadata											
MASTERS_20230915/mvn_sta_l2_d4-4d16a2m_00000000_v01.txt:Astro	cdf_metadata_type	character_num	dimension	cdf_variable_type	OOOOO	data_product_name	parameter_key	units	units_conversion	name	description	measurement_type	parameter_keyword	type	quantity	qualifier	instrument_id_000	instrument_id_001	coordinate_system_name	coordinate_representation	element__name_0	element__name_1	element__name_2	element__name_3
MASTERS_20230915/mvn_sta_l2_d4-4d16a2m_00000000_v01.txt:Astro	CDF_TT2000	1	0:[]	T/	OOOOO	mvn_sta_l2_d4-4d16a2m	epoch	nanosec		TT2000	UTC time from 01-Jan-2000 12:00:00.000 including leap seconds), one element per ion distribution (NUM_DISTS elements)		support_data											
MASTERS_20230915/mvn_sta_l2_d4-4d16a2m_00000000_v01.txt:Astro	CDF_DOUBLE	1	0:[]	T/	OOOOO	mvn_sta_l2_d4-4d16a2m	time_met	s		Mission Elapsed Time	Mission elapsed time for this data record, one element per ion distribution (NUM_DISTS elements)		data											
MASTERS_20230915/mvn_sta_l2_d4-4d16a2m_00000000_v01.txt:Astro	CDF_DOUBLE	1	0:[]	T/	OOOOO	mvn_sta_l2_d4-4d16a2m	time_ephemeris	s		SPICE Ephemeris Time	Time used by SPICE program (NUM_DISTS elements)		support_data											
MASTERS_20230915/mvn_sta_l2_d4-4d16a2m_00000000_v01.txt:Astro	CDF_DOUBLE	1	0:[]	T/	OOOOO	mvn_sta_l2_d4-4d16a2m	time_unix	s		Unix Time	Unix time (elapsed seconds since 1970-01-01/00:00 without leap seconds) for this data record, one element per ion distribution. This time is the center time of data collection. (NUM_DISTS elements)		support_data											
MASTERS_20230915/mvn_sta_l2_d4-4d16a2m_00000000_v01.txt:Astro	CDF_DOUBLE	1	0:[]	T/	OOOOO	mvn_sta_l2_d4-4d16a2m	time_start	s		Interval start time (unix)	Unix time at the start of data collection. (NUM_DISTS elements)		data											
MASTERS_20230915/mvn_sta_l2_d4-4d16a2m_00000000_v01.txt:Astro	CDF_DOUBLE	1	0:[]	T/	OOOOO	mvn_sta_l2_d4-4d16a2m	time_end	s		Interval end time (unix)	Unix time at the end of data collection. (NUM_DISTS elements)		data											
MASTERS_20230915/mvn_sta_l2_d4-4d16a2m_00000000_v01.txt:Astro	CDF_DOUBLE	1	0:[]	T/	OOOOO	mvn_sta_l2_d4-4d16a2m	time_delta	s		Averaging time	Averaging time. (TIME_END - TIME_START). (NUM_DISTS elements).		data											
